note_id,category,note_type,title,content,tags,tag_count,likes,collects,comments_count,shares,engagement,publish_time,publish_hour,publish_weekday,author_name,author_fans,author_total_likes,author_tier,image_count,cover_url,video_duration,ip_location,source_keyword,title_length,content_length,has_emoji,has_numbers,title_hook_count,is_viral,cover_analysis,content_analysis,imported_at
695b808b000000001a01da4d,fashion,image,过年🧨穿搭就位，简单干净*1⃣️2⃣️,#初雪穿搭[话题]# #过年穿什么[话题]# #少年感[话题]# #男友穿搭[话题]# #简约干净[话题]# #ootd每日穿搭[话题]# #入冬怎么穿[话题]# #攒劲过秋冬[话题]#,"[""初雪穿搭"", ""过年穿什么"", ""少年感"", ""男友穿搭"", ""简约干净"", ""ootd每日穿搭"", ""入冬怎么穿"", ""攒劲过秋冬""]",8,358,138,6,125,627,2026-01-05T17:12:43,17,0,小野要早睡,110457,551388,macro,12,http://sns-webpic-qc.xhscdn.com/202604082146/c2b5b6a0519a75601c80cbf236228734/1040g2sg31qtvvicfnug05pm802unc8gckk6huno!nd_dft_wlteh_webp_3,,,,19,93,1,1,2,0,,,2026-04-08 14:23:37
695a6c95000000001e020623,fashion,image,冬天会穿搭的男生真的很有魅力😍,#少年感[话题]# #男友穿搭[话题]# #ootd每日穿搭[话题]# #保暖又帅气[话题]# #拥有一件温暖整个冬天[话题]# #这个冬天我就这样穿[话题]# #保暖穿搭[话题]# #好看的冬装也可以抗冻[话题]#,"[""少年感"", ""男友穿搭"", ""ootd每日穿搭"", ""保暖又帅气"", ""拥有一件温暖整个冬天"", ""这个冬天我就这样穿"", ""保暖穿搭"", ""好看的冬装也可以抗冻""]",8,32,13,1,4,50,2026-01-04T21:35:17,21,6,小野要早睡,110457,551388,macro,18,http://sns-webpic-qc.xhscdn.com/202604082146/077fda1742205fbc71f173bd625c4c93/1040g00831qtvvi7v7g005pm802unc8gck3jbd0o!nd_dft_wlteh_webp_3,,,,15,108,1,0,0,0,,,2026-04-08 14:23:37
6954f07f000000001e034722,fashion,image,简单干净的男生冬季穿搭，谁看了不心动😍,#少年感[话题]# #男友穿搭[话题]# #ootd每日穿搭[话题]# #男生休闲风穿搭[话题]# #冬天才考验穿搭天花板[话题]# #帅气男友力穿搭[话题]# #这个冬天我就这样穿[话题]#,"[""少年感"", ""男友穿搭"", ""ootd每日穿搭"", ""男生休闲风穿搭"", ""冬天才考验穿搭天花板"", ""帅气男友力穿搭"", ""这个冬天我就这样穿""]",7,51,16,6,12,85,2025-12-31T17:44:31,17,2,小野要早睡,110457,551388,macro,18,http://sns-webpic-qc.xhscdn.com/202604082146/162c5cf77b39d9a2a3d60b8c7519c8dd/1040g2sg31qokingng0e05pm802unc8gc74derlg!nd_dft_wlteh_webp_3,,,,19,96,1,0,0,0,,,2026-04-08 14:23:37
69524c04000000001e03011e,fashion,image,爹系男友穿搭我学会了🍂,#初雪穿搭[话题]##男友穿搭[话题]# #ootd每日穿搭[话题]# #痞帅穿搭[话题]# #男生街头风穿搭[话题]# #你的理想男友已上线[话题]# #轻熟风穿搭[话题]# #简约干净[话题]#,"[""初雪穿搭"", ""男友穿搭"", ""ootd每日穿搭"", ""痞帅穿搭"", ""男生街头风穿搭"", ""你的理想男友已上线"", ""轻熟风穿搭"", ""简约干净""]",8,69,17,4,17,107,2025-12-29T17:38:12,17,0,小野要早睡,110457,551388,macro,18,http://sns-webpic-qc.xhscdn.com/202604082146/1319a3f12eba3ac7ad1acff504173b3f/1040g2sg31qm2014l0ae05pm802unc8gcam18pjo!nd_dft_wlteh_webp_3,,,,11,99,1,0,0,0,,,2026-04-08 14:23:37
694faab6000000001e024eab,fashion,image,韩系街头感太适合秋冬了，男生就这样穿❄️,#少年感[话题]# #男友穿搭[话题]# #ootd每日穿搭[话题]# #果然秋冬才是穿搭的主场[话题]# #帅气男友力穿搭[话题]# #冬季穿搭[话题]#,"[""少年感"", ""男友穿搭"", ""ootd每日穿搭"", ""果然秋冬才是穿搭的主场"", ""帅气男友力穿搭"", ""冬季穿搭""]",6,270,108,13,251,642,2025-12-27T17:45:26,17,5,小野要早睡,110457,551388,macro,18,http://sns-webpic-qc.xhscdn.com/202604082146/76dc2b5097a4a46879ab0f38527b66c9/1040g00831qjfqcet7g005pm802unc8gctkh2ec8!nd_dft_wlteh_webp_3,,,,20,78,1,0,2,0,,,2026-04-08 14:23:37
694e5576000000001f00917e,fashion,image,男友秋冬高频穿搭*8⃣️，不知道怎么穿就来看,#少年感[话题]# #男友穿搭[话题]# #ootd每日穿搭[话题]# #帅气男友力穿搭[话题]# #男生休闲风穿搭[话题]# #男士穿搭[话题]# #潮流关键词[话题]# #街头穿搭[话题]#,"[""少年感"", ""男友穿搭"", ""ootd每日穿搭"", ""帅气男友力穿搭"", ""男生休闲风穿搭"", ""男士穿搭"", ""潮流关键词"", ""街头穿搭""]",8,159,80,6,56,301,2025-12-26T17:29:26,17,4,小野要早睡,110457,551388,macro,17,http://sns-webpic-qc.xhscdn.com/202604082146/7bf6ce31afbb4dcb2cae1d9c7c60133f/1040g2sg31qi64tb37ue05pm802unc8gcuqopgmg!nd_dft_wlteh_webp_3,,,,22,97,1,1,2,0,,,2026-04-08 14:23:37
694a6539000000001f005f61,fashion,image,冬日氛围感穿搭真的很简单，每一套都耐看🙉,#少年感[话题]# #ootd每日穿搭[话题]# #简约干净[话题]# #冬季不沉闷[话题]# #这个冬天我就这样穿[话题]# #冬天里的氛围感[话题]# #冬季氛围感[话题]# #男友穿搭[话题]# #冬季穿搭[话题]#,"[""少年感"", ""ootd每日穿搭"", ""简约干净"", ""冬季不沉闷"", ""这个冬天我就这样穿"", ""冬天里的氛围感"", ""冬季氛围感"", ""男友穿搭"", ""冬季穿搭""]",9,71,24,4,11,110,2025-12-23T17:47:37,17,1,小野要早睡,110457,551388,macro,18,http://sns-webpic-qc.xhscdn.com/202604082147/f055157e2ec5704081046e08204ca9e0/1040g00831qeb2g1400005pm802unc8gc5jac8d8!nd_dft_wlteh_webp_3,,,,20,111,1,0,0,0,,,2026-04-08 14:23:37
69490f22000000001f007658,fashion,image,冬天会穿搭的男生真的很加分！干净清爽耐看,#男友穿搭[话题]# #少年感[话题]# #ootd每日穿搭[话题]# #约会穿搭[话题]# #保暖又帅气[话题]# #秋冬才是穿搭的主战场[话题]# #入冬怎么穿[话题]# #冬天才考验穿搭天花板[话题]#,"[""男友穿搭"", ""少年感"", ""ootd每日穿搭"", ""约会穿搭"", ""保暖又帅气"", ""秋冬才是穿搭的主战场"", ""入冬怎么穿"", ""冬天才考验穿搭天花板""]",8,158,60,7,81,306,2025-12-22T17:28:03,17,0,小野要早睡,110457,551388,macro,18,http://sns-webpic-qc.xhscdn.com/202604082147/5fa43405cd207ecc02915cb04d2de0b1/1040g2sg31qd1aa8qg0e05pm802unc8gcnnmu1f8!nd_dft_wlteh_webp_3,,,,20,104,0,0,1,0,,,2026-04-08 14:23:37
69c5f452000000002200ef8c,fashion,image,汤唯在属于自己的结界里，自由扎根,"#VOGUE汤唯四月刊封面[话题]# #汤唯的VOGUE大片是在菜园里拍的[话题]#
	
一个人会长成什么模样，往往要看她扎根在哪里。对汤唯来说，家庭就是那块滋养自己的土壤。在这样的家庭里，生长几乎是自然发生的事情。Summer还小的时候，汤唯总是抱着女儿哄她入睡；如今女儿9岁半，胳膊长长了，有时候反而会在夜里把她轻轻搂进怀里。
	
除了这种互相依偎的亲密感，在不断游走的生活中，她也学会了为自己圈出一方安稳的天地。采访时，汤唯的笑声不时传来。她说自己是“一个很容易开心的人”，也自称“我不是很会规划的人”，但最近，她难得获得了一些“有计划的开心”：终于拥有一张属于自己的书桌。过去这些年，汤唯一直在拍戏中辗转，在不同的城市搬家、游走，不曾有过自己的书桌。在这张书桌上，她获得了前所未有的安全感，她将其形容为“一种结界”——“家里小孩的东西多，人来人往的，这张书桌是属于我的范围，安全，东西不会丢失。”
	
无论是在小天地里汲取能量，还是与家人共享日常，她都找到了能够自洽的位置。“我们家个人空间很大，选择自己享受的生活方式，互不干扰，”汤唯总结，“但过年一定在一起。”这样看来，汤唯与家人们像同一个花园中不同的植物，他们共同构筑出彼此生长的土壤，各自生长，共享阳光，同担风雨。#VOGUE四月号[话题]#
	
监制：@Rocco刘冲
制片人：张静 Mia Zhang
摄影：刘颂 Liu Song
创意总监&造型：刘潇 Liu Xiao
撰文：柳浪
编辑：许璐 Lu Xu
化妆：Anna
发型：Jinok Lim
美术：Sisi
制作：张楚悦 Cherry Zhang
执行制作：不完美工作室
创意执行：Green
服装统筹： Zoe Zou、Tin Wu、Mae、Shaodong Liang
新媒体编辑：Nico Wang
	
#vogue[话题]# #RedFaceOfFashion100[话题]# #汤唯[话题]# #时尚大片[话题]# #时尚[话题]#","[""VOGUE汤唯四月刊封面"", ""汤唯的VOGUE大片是在菜园里拍的"", ""VOGUE四月号"", ""vogue"", ""RedFaceOfFashion100"", ""汤唯"", ""时尚大片"", ""时尚""]",8,2104,394,95,290,2883,2026-03-27T12:40:05,12,4,VOGUE服饰与美容,0,6464132,macro,13,http://sns-webpic-qc.xhscdn.com/202604080920/653f06db3bce51dda21954af17d0b03d/notes_pre_post/1040g3k031u708vbihs004a3qa7id5705n3eq0k0!nd_dft_wlteh_webp_3,,北京,,16,835,0,0,0,0,,,2026-04-08 14:23:37
69c5f4e4000000001d01d188,fashion,image,VOGUE封面，又见到汤唯了,"#VOGUE汤唯四月刊封面[话题]# #汤唯的VOGUE大片是在菜园里拍的[话题]#
	
汤唯喜欢看植物，看花看树，看刚从土地里长出来的蔬果，也看来往的人。对她来说，这是吸收世界的方式。每一次凝望，都堆积在身体里，直到有一天忽然变化——像龙舌兰猛地朝天空伸出花序，像种子沉默许久后破土发芽，像她被好奇牵引一步步走过世界，成为今天的自己。
	
这种如植物般自然生长的轨迹，也造就了她不设限的松弛感与通透的生活哲学。汤唯很少给事情下定义，当我们谈到工作与生活的关系，她停顿了下，认真地说：“对我来说，只有生活，没有明确的生活和工作的界线。工作让我有满足感，回到家里又像重新充电一样。我好像是‘两头充电’的人——在家里充电，去工作也会很开心。”正如向日葵始终朝着阳光转，汤唯也始终望向生活的亮处，“我常跟先生说，人要学会两头充电。只做自己想做的事情，宗旨就是开心就好。”
	
在她的认知里，“活在当下”不是一句悬浮的口号，而是顺应自然、拥抱变化的真实体验。很多事情正在自然发生：拍戏、陪家人、晒太阳、逛集市、读书……只是同一段生活的不同组成部分。汤唯将这个过程形容为“一直在吸收世界”——每天感受的喜怒哀乐、阳光和天气、书籍、电影和音乐，沉淀有时，焕新有时。现在的汤唯最想做什么呢？她想了想，说：“阳光这么好，先享受吧！”#VOGUE四月号[话题]#
	
监制：@Rocco刘冲
制片人：张静 Mia Zhang
摄影：刘颂 Liu Song
创意总监&造型：刘潇 Liu Xiao
撰文：柳浪
编辑：许璐 Lu Xu
化妆：Anna
发型：Jinok Lim
美术：Sisi
制作：张楚悦 Cherry Zhang
执行制作：不完美工作室
创意执行：Green
服装统筹： Zoe Zou、Tin Wu、Mae、Shaodong Liang
新媒体编辑：Nico Wang
	
#vogue[话题]# #RedFaceOfFashion100[话题]# #时尚[话题]# #汤唯[话题]# #时尚大片[话题]#","[""VOGUE汤唯四月刊封面"", ""汤唯的VOGUE大片是在菜园里拍的"", ""VOGUE四月号"", ""vogue"", ""RedFaceOfFashion100"", ""时尚"", ""汤唯"", ""时尚大片""]",8,1772,127,181,228,2308,2026-03-27T12:02:52,12,4,VOGUE服饰与美容,0,6464132,macro,1,http://sns-webpic-qc.xhscdn.com/202604080920/98b419b95cbe3c46e7c90e5637e80353/notes_pre_post/1040g3k031u708vbihs0g4a3qa7id57051jr5o30!nd_dft_wlteh_webp_3,,北京,,14,853,0,0,0,0,,,2026-04-08 14:23:37
69c4c0aa0000000023015685,fashion,image,审扣积累！勒克莱尔Vogue大片扣粉最爱哪套？,"这次拍得太好看太用心太有诚意了，从妆发到摄影到策划都满分！推上的国外扣粉都被震撼得不行了[害羞R]
	
#勒克莱尔VOGUE大片[话题]# #勒克莱尔[话题]# #charlesleclerc[话题]# #围场内外[话题]# #围场内外[话题]# #F1[话题]# #法拉利车队[话题]#","[""勒克莱尔VOGUE大片"", ""勒克莱尔"", ""charlesleclerc"", ""围场内外"", ""F1"", ""法拉利车队""]",6,5685,797,341,1715,8538,2026-03-26T13:14:19,13,3,TeamLeclerc,0,1756287,macro,18,http://sns-webpic-qc.xhscdn.com/202604080920/1d1688d51e957bc94c0da6fc41f636a6/notes_pre_post/1040g3k031u5o9t5q2i305phhvnc0ucnc5um4g78!nd_dft_wlteh_webp_3,,江苏,,23,144,0,0,1,0,,,2026-04-08 14:23:37
692d1373000000001e00415d,fashion,image,VOGUE 2025年度最佳着装投票开始了,"#VOGUE年度最佳着装提名名单[话题]# 2025年12月1日至12月8日，《服饰与美容VOGUE》正式开启VOGUE’s Best Dressed线上投票，邀你一起参与这次年度评选。本次投票一共分为六大核心类目——涵盖最佳红毯着装（Female/male）、最佳日常穿搭（Female/male）、最佳着装KOL及最佳着装情侣，每个类目每人每天最多可投5票。最终榜单将在每个类目下选出TOP5，由读者票数与专业评审团票数综合评定。投出你的一票，与VOGUE一起，见证今年最佳着装榜单的诞生。#VOGUE年度最佳着装[话题]#
	
#vogue[话题]# #RedFaceOfFashion100[话题]# #红毯[话题]# #红毯造型[话题]# #明星穿搭[话题]#","[""VOGUE年度最佳着装提名名单"", ""VOGUE年度最佳着装"", ""vogue"", ""RedFaceOfFashion100"", ""红毯"", ""红毯造型"", ""明星穿搭""]",7,608,67,673,133,1481,2025-12-01T12:02:59,12,0,VOGUE服饰与美容,0,6464132,macro,1,http://sns-webpic-qc.xhscdn.com/202604080920/3e277318ed7b746fcd4786c461ea41c3/notes_pre_post/1040g3k031phm6m20jk0g4a3qa7id5705b00r7bg!nd_dft_wlteh_webp_3,,,,21,335,0,1,1,0,,,2026-04-08 14:23:37
69c4ab6e000000002200fb6c,fashion,image,VOGUE MAN三月刊封面人物，Charles Leclerc,"婚礼第二天，Charles Leclerc就踏上F1新赛季的征程。头盔扣上的瞬间，一切都被隔绝——在时速超过三百公里的赛道上，没有朋友，没有温情，只有对手，只有胜负。
	
在赛场上，他要赢。不仅是个人胜负，更关乎整个团队上千人共同的心血。围场之外，他更在意成为一个更好的人，在意家庭，在意那些柔软的部分。
	
监制： @Rocco刘冲
制片人： 张静 Mia Zhang
摄影：钟灵 Zhong Lin
造型：郭琪 Erica Guo
统筹： 陈逸凡 Teo Chen
撰文： 穆森
制作：郭月女 Summer Guo
化妆：Yooyo Keong Ming
发型：Minghu Zhang
美术：杨闯
执行制作：不完美工作室
新媒体文案：番茄
	
#VOGUEMAN三月刊性张力大片[话题]#
#围场内外[话题]#
#CharlesLeclerc[话题]#
#RedFaceOfFashion100[话题]#
#VOGUEMAN[话题]#","[""VOGUEMAN三月刊性张力大片"", ""围场内外"", ""CharlesLeclerc"", ""RedFaceOfFashion100"", ""VOGUEMAN""]",5,1532,87,62,117,1798,2026-03-26T12:10:10,12,3,VOGUEMan,0,963834,macro,1,http://sns-webpic-qc.xhscdn.com/202604080921/75fa04062bb166eac3b94bf6ab951293/notes_pre_post/1040g3k831u5nlmpd1s7049nimi2s2cfq53una90!nd_dft_wlteh_webp_3,,北京,,32,420,0,0,0,0,,,2026-04-08 14:23:37
6986bfaf000000000b0137a0,fashion,image,,#梓渝[话题]#vogue是什么 我孤陋寡闻了,"[""梓渝""]",1,1004,37,361,130,1532,2026-02-07T12:29:35,12,5,他不吃香菜（我禁言了禁言了禁言了）,0,40453,micro,1,http://sns-webpic-qc.xhscdn.com/202604080921/c3fa2dbaaf973a19b7f2f434b8b389a7/1040g2sg31s97vsinleeg5o12g06g8m560trcipo!nd_dft_wlteh_webp_3,,,,0,23,0,0,0,0,,,2026-04-08 14:23:37
690191c0000000000700de9a,fashion,image,和60位艺人一起工作，好玩吗？,"VOGUE盛典已然结束，
编辑们虽还未过戒断阶段，
均已在新的工作中全力以赴。
最后，也谢谢每一个在花园里默默付出的主创伙伴们。
VOGUE盛典，我们明年见啦~
	
#VOGUEplus[话题]# #RedFaceOfFashion100[话题]#  #VOGUE时尚之力盛会[话题]# #VOGUE盛典百花齐放[话题]# #VOGUEForcesofFashion[话题]#","[""VOGUEplus"", ""RedFaceOfFashion100"", ""VOGUE时尚之力盛会"", ""VOGUE盛典百花齐放"", ""VOGUEForcesofFashion""]",5,786,72,76,48,982,2025-10-29T12:02:08,12,2,VOGUEplus,0,4340732,macro,15,http://sns-webpic-qc.xhscdn.com/202604080921/e3a1faca55535d9a28edfe3ab42895c8/1040g00831o76urglks105ngp7lq088nkms6j96g!nd_dft_wlteh_webp_3,,,,15,188,0,1,2,0,,,2026-04-08 14:23:37
6986bd7d000000001502064c,fashion,image,Vogue是干什么的？,啊啊啊我怎么什么都不知道啊#梓渝[话题]##Vogue年会[话题]#,"[""梓渝"", ""Vogue年会""]",2,1015,61,136,78,1290,2026-02-07T12:20:13,12,5,小鱼,0,8352,micro,1,http://sns-webpic-qc.xhscdn.com/202604080921/45f386201c4d1e9557270487316dddcd/1040g2sg31s98r7s8m2k05q3vi1qms69ofkgb488!nd_dft_wlteh_webp_3,,,,11,34,0,0,1,0,,,2026-04-08 14:23:37
67349a42000000003c01f6b7,fashion,image,现在已经很难看到这样的拍摄企划了📸,"意大利男刊L'Uomo Vogue的1998年五/六月合刊
	
彼时Tom Ford时期的Gucci推出Underwear系列（图8️⃣图9️⃣），秀场内外皆是赤裸直白的情欲撩拨，于是由大神Steven Meisel掌镜了这组性感诱惑张力十足的男色大片👦🏻
	
#vogue[话题]# #男刊[话题]# #杂志大片[话题]#
#审美累积[话题]# #分享一个小哥哥[话题]#
#男人[话题]# #夏天小性感穿搭[话题]#","[""vogue"", ""男刊"", ""杂志大片"", ""审美累积"", ""分享一个小哥哥"", ""男人"", ""夏天小性感穿搭""]",7,9182,3346,309,2054,14891,2024-11-13T20:23:30,20,2,Dipsy迪西,0,2803085,macro,9,http://sns-webpic-qc.xhscdn.com/202604080921/ed4b9b6ee9436474c04abc5398ffabc8/1040g2sg31a522cd87c70499d8a6r31c18sb1hgg!nd_dft_wlteh_webp_3,,,,17,210,1,0,0,0,,,2026-04-08 14:23:37
67d38f7b000000001c009a8e,fashion,video,想进 Vogue？大一到大四，每年到底该准备啥,"宝子们🙋‍♀️ 怀揣时尚圈梦想，想进 Vogue？
这视频可别错过！从大一懵懂到毕业惊艳，每年具体准备啥，都给你们梳理好了。
不管是技能积累、人脉拓展，还是实习安排，一站式规划，助你叩开 Vogue 大门，快来码住 ！
﻿#时尚圈[话题]#﻿ ﻿#Vogue[话题]#﻿ ﻿﻿#大学生规划[话题]#﻿ ﻿#时尚[话题]#﻿ ﻿﻿#大学生[话题]#﻿ ﻿#时尚行业[话题]#﻿ ﻿#职场准备[话题]#﻿﻿#第二人生梦想家[话题]# #内行人真实瞬间[话题]# #100种行业人脉[话题]#","[""时尚圈"", ""Vogue"", ""大学生规划"", ""时尚"", ""大学生"", ""时尚行业"", ""职场准备"", ""第二人生梦想家"", ""内行人真实瞬间"", ""100种行业人脉""]",10,2571,1616,42,183,4412,2025-03-14T18:02:56,18,4,苗姐不卷,0,109614,mid,0,http://sns-webpic-qc.xhscdn.com/202604080922/939b1ecd06d6778abf5b163306b302bb/spectrum/1040g0k031f0j1omsls004biosubne51as5q9pf0!nd_dft_wlteh_webp_3,5分34秒,,,23,243,1,0,1,0,,,2026-04-08 14:23:37
